Year data collection,Placement test score (%),Proficiency,Age,Age of exposure to English,Years studying English,Stay abroad in English speaking country (>= 1 month),Stay abroad (months),Proficiency (self-assessment) speaking,Proficiency (self-assessment) listening,Proficiency (self-assessment) reading,Proficiency (self-assessment) writing,Proficiency (self-assessment),Proficiency (self-assessment) in additional language speaking,Proficiency (self-assessment) in additional language listening,Proficiency (self-assessment) in additional language reading,Proficiency (self-assessment) in additional language writing,Task number,Language certificates (highest level),FatherL1=L1,MotherL1=L1,Parents L1 different,is L1 spoken at home,is Father L1 spoken at home,is Mother L1 spoken at home,Number of languages spoken at home,is English spoken at home,Number of additional foreign languages,French,German,Spanish,Italian,Latin,Chinese,Portuguese,Japanese,Russian,Greek,Arabic,Turkish,Number of additional foreign language(s) not M/F's L1 and home L,Sex: Female,L1: German,Online,unique_word_count,lexical_diversity,sentence_count,avg_words_per_sentence,punctuation_count,gunning_fog_index,lemmatized_freqs_avg,lemmatized_freqs_None_ratio,pos_ratio_n,pos_ratio_v,pos_ratio_j,pos_ratio_r,pos_ratio_i,pos_ratio_p,pos_ratio_c,pos_ratio_d,pos_ratio_m,pos_ratio_u,pos_ratio_a
2019,75.0,4,20.0,7.0,13.0,1,8.5,4.0,5.0,5.0,5.0,4.75,3.0,3.0,3.0,3.0,3,4.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,143,0.6271929824561403,10,22.8,34,12.77,677.2101449275362,0.3115942028985507,0.3333333333333333,0.16666666666666666,0.15942028985507245,0.06521739130434782,0.07971014492753623,0.06521739130434782,0.028985507246376812,0.028985507246376812,0.014492753623188406,0.0,0.0
2019,75.0,4,20.0,11.0,9.0,1,1.0,5.0,6.0,6.0,5.0,5.5,5.0,6.0,6.0,6.0,3,5.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,100,0.625,9,17.77777777777778,14,8.12,634.3936170212766,0.23404255319148937,0.2872340425531915,0.1702127659574468,0.10638297872340426,0.13829787234042554,0.0851063829787234,0.07446808510638298,0.02127659574468085,0.031914893617021274,0.010638297872340425,0.0,0.0
2018,75.0,4,21.0,9.0,12.0,1,9.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,14,4.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,77,0.48427672955974843,9,17.666666666666668,16,6.92,532.7397260273973,0.2191780821917808,0.3287671232876712,0.2602739726027397,0.0136986301369863,0.0821917808219178,0.0684931506849315,0.0958904109589041,0.0273972602739726,0.0410958904109589,0.0,0.0,0.0
2019,75.0,4,21.0,7.0,12.0,0,0.0,1.0,2.0,1.0,2.0,1.5,1.0,1.0,2.0,2.0,3,3.0,True,True,True,True,True,True,1,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,146,0.584,6,41.666666666666664,18,19.19,626.4539007092199,0.2907801418439716,0.3333333333333333,0.1702127659574468,0.1347517730496454,0.07801418439716312,0.11347517730496454,0.04964539007092199,0.028368794326241134,0.028368794326241134,0.014184397163120567,0.0,0.0
2020,75.0,4,21.0,8.0,13.0,0,0.0,4.0,4.0,5.0,5.0,4.5,4.0,4.0,4.0,4.0,14,4.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,131,0.39221556886227543,16,20.875,43,8.28,512.0569105691056,0.2601626016260163,0.2682926829268293,0.25203252032520324,0.032520325203252036,0.11382113821138211,0.11382113821138211,0.06504065040650407,0.016260162601626018,0.032520325203252036,0.032520325203252036,0.0,0.0
2020,75.0,4,21.0,8.0,13.0,0,0.0,5.0,4.0,4.0,5.0,4.5,3.6,3.4,3.4,3.0,14,4.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,92,0.5859872611464968,8,19.625,18,8.11,484.2352941176471,0.24705882352941178,0.24705882352941178,0.2235294117647059,0.07058823529411765,0.12941176470588237,0.12941176470588237,0.07058823529411765,0.011764705882352941,0.047058823529411764,0.0,0.0,0.0
2018,75.0,4,21.0,5.0,16.0,0,0.0,5.0,5.0,5.0,4.0,4.75,3.0,3.0,3.0,3.0,14,4.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,124,0.44285714285714284,11,25.454545454545453,25,10.92,544.9035087719299,0.2631578947368421,0.22807017543859648,0.32456140350877194,0.07017543859649122,0.08771929824561403,0.12280701754385964,0.043859649122807015,0.017543859649122806,0.02631578947368421,0.017543859649122806,0.0,0.0
2019,75.0,4,22.0,12.0,10.0,1,49.0,5.0,6.0,5.0,4.0,5.0,2.0,3.0,3.0,1.0,3,4.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,76,0.6129032258064516,6,20.666666666666668,10,10.06,412.88157894736844,0.2631578947368421,0.21052631578947367,0.2236842105263158,0.07894736842105263,0.13157894736842105,0.11842105263157894,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0
2020,75.0,4,22.0,7.0,15.0,0,0.0,5.0,5.0,5.0,5.0,5.0,3.0,3.2,2.6,2.2,14,3.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,70,0.546875,7,18.285714285714285,13,8.02,311.9076923076923,0.2923076923076923,0.18461538461538463,0.23076923076923078,0.07692307692307693,0.13846153846153847,0.12307692307692308,0.07692307692307693,0.046153846153846156,0.06153846153846154,0.0,0.0,0.0
2020,75.0,4,22.0,6.0,16.0,1,9.0,5.0,6.0,5.0,5.0,5.25,2.2,2.4,2.6,2.4,14,4.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,93,0.4449760765550239,9,23.22222222222222,20,9.25,340.0689655172414,0.2413793103448276,0.21839080459770116,0.2988505747126437,0.034482758620689655,0.09195402298850575,0.12643678160919541,0.08045977011494253,0.022988505747126436,0.05747126436781609,0.0,0.0,0.0
2020,75.0,4,22.0,6.0,16.0,0,0.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,3.0,14,5.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,141,0.38524590163934425,17,21.529411764705884,45,8.22,458.36507936507934,0.25396825396825395,0.25396825396825395,0.31746031746031744,0.03968253968253968,0.14285714285714285,0.07936507936507936,0.047619047619047616,0.007936507936507936,0.047619047619047616,0.007936507936507936,0.0,0.0
2019,75.0,4,22.0,6.0,16.0,1,9.0,5.0,5.0,4.0,4.0,4.5,2.0,2.0,3.0,3.0,3,0.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,113,0.5067264573991032,11,20.272727272727273,27,8.69,615.2095238095238,0.2857142857142857,0.3238095238095238,0.21904761904761905,0.0761904761904762,0.08571428571428572,0.10476190476190476,0.05714285714285714,0.01904761904761905,0.047619047619047616,0.0,0.0,0.0
2019,75.0,4,22.0,6.0,16.0,1,4.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3,4.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,81,0.5192307692307693,6,26.0,8,11.23,520.6164383561644,0.2602739726027397,0.2876712328767123,0.2602739726027397,0.1095890410958904,0.0547945205479452,0.1095890410958904,0.0410958904109589,0.0273972602739726,0.0410958904109589,0.0,0.0,0.0
2018,75.0,4,23.0,8.0,15.0,0,0.0,4.0,4.0,5.0,5.0,4.5,3.0,3.0,2.2,1.8,14,3.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,113,0.397887323943662,14,20.285714285714285,44,8.11,357.5,0.2647058823529412,0.24509803921568626,0.3235294117647059,0.06862745098039216,0.08823529411764706,0.08823529411764706,0.058823529411764705,0.00980392156862745,0.0392156862745098,0.0,0.0,0.0
2019,75.0,4,23.0,3.0,20.0,0,0.0,5.0,6.0,5.0,5.0,5.25,4.0,3.8,4.2,3.8,3,4.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,70,0.6481481481481481,4,27.0,10,11.02,310.6060606060606,0.3181818181818182,0.3484848484848485,0.18181818181818182,0.06060606060606061,0.030303030303030304,0.15151515151515152,0.045454545454545456,0.030303030303030304,0.06060606060606061,0.0,0.0,0.0
2021,75.0,4,24.0,9.0,15.0,0,0.0,5.0,6.0,6.0,5.0,5.5,1.0,2.0,2.0,1.0,14,5.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,135,0.4576271186440678,15,19.666666666666668,39,7.31,535.7063492063492,0.2222222222222222,0.2698412698412698,0.29365079365079366,0.05555555555555555,0.11904761904761904,0.1111111111111111,0.05555555555555555,0.007936507936507936,0.031746031746031744,0.007936507936507936,0.0,0.0
2020,75.0,4,25.0,10.0,15.0,0,0.0,4.0,4.0,5.0,4.0,4.25,2.0,2.0,3.0,2.0,14,0.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,64,0.5423728813559322,6,19.666666666666668,8,8.41,383.26666666666665,0.21666666666666667,0.18333333333333332,0.36666666666666664,0.05,0.1,0.08333333333333333,0.05,0.03333333333333333,0.03333333333333333,0.016666666666666666,0.0,0.0
2017,75.0,4,39.0,12.0,27.0,1,4.0,4.0,5.0,5.0,5.0,4.75,2.4,2.4,2.6,2.2,14,4.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,115,0.47717842323651455,9,26.77777777777778,23,10.82,412.94444444444446,0.24074074074074073,0.25,0.2777777777777778,0.05555555555555555,0.10185185185185185,0.1111111111111111,0.06481481481481481,0.018518518518518517,0.05555555555555555,0.0,0.0,0.0
2017,75.0,4,41.0,6.0,14.0,1,12.0,4.0,4.0,4.0,3.0,3.75,2.4,2.6,2.8,2.2,2,0.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,87,0.6492537313432836,6,22.333333333333332,18,8.75,316.71794871794873,0.358974358974359,0.2692307692307692,0.14102564102564102,0.1282051282051282,0.11538461538461539,0.10256410256410256,0.0641025641025641,0.05128205128205128,0.038461538461538464,0.01282051282051282,0.0,0.0
2020,75.0,4,45.0,12.0,33.0,0,0.0,4.0,4.0,5.0,4.0,4.25,2.4,2.4,2.4,2.4,14,4.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,95,0.43577981651376146,14,15.571428571428571,20,6.04,385.15294117647056,0.23529411764705882,0.24705882352941178,0.3176470588235294,0.023529411764705882,0.058823529411764705,0.12941176470588237,0.07058823529411765,0.03529411764705882,0.03529411764705882,0.0,0.0,0.0
2017,75.0,4,55.0,35.0,20.0,0,0.0,4.0,4.0,6.0,4.0,4.5,4.0,5.0,6.0,3.0,14,3.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,90,0.5389221556886228,6,27.833333333333332,11,11.44,293.8941176470588,0.25882352941176473,0.25882352941176473,0.29411764705882354,0.047058823529411764,0.12941176470588237,0.07058823529411765,0.03529411764705882,0.023529411764705882,0.047058823529411764,0.011764705882352941,0.0,0.0
2016,75.8,4,20.0,7.0,13.0,0,0.0,3.0,4.0,4.0,3.0,3.5,1.6,2.0,2.0,1.6,13,3.0,True,True,True,True,True,True,1,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0,0,130,0.362116991643454,16,22.4375,69,8.11,468.9230769230769,0.2564102564102564,0.27350427350427353,0.26495726495726496,0.05128205128205128,0.1111111111111111,0.1111111111111111,0.06837606837606838,0.03418803418803419,0.042735042735042736,0.0,0.0,0.0
2018,76.7,4,18.0,6.0,12.0,1,2.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,14,4.0,True,True,True,True,True,True,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,83,0.45604395604395603,9,20.22222222222222,16,7.84,307.97402597402595,0.2597402597402597,0.23376623376623376,0.3246753246753247,0.012987012987012988,0.09090909090909091,0.11688311688311688,0.06493506493506493,0.025974025974025976,0.05194805194805195,0.012987012987012988,0.0,0.0
2017,76.7,4,18.0,6.0,12.0,0,0.0,4.0,4.0,5.0,3.0,4.0,1.0,1.0,2.0,2.0,14,4.0,True,True,True,True,True,True,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,95,0.45023696682464454,11,19.181818181818183,21,7.55,371.1309523809524,0.2857142857142857,0.21428571428571427,0.2619047619047619,0.05952380952380952,0.10714285714285714,0.15476190476190477,0.05952380952380952,0.023809523809523808,0.03571428571428571,0.0,0.0,0.0
2018,76.7,4,18.0,3.0,15.0,0,0.0,4.0,5.0,5.0,4.0,4.5,4.0,4.0,4.0,3.0,14,4.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,97,0.47317073170731705,9,22.77777777777778,15,8.86,393.6373626373626,0.24175824175824176,0.23076923076923078,0.3076923076923077,0.03296703296703297,0.07692307692307693,0.10989010989010989,0.08791208791208792,0.03296703296703297,0.054945054945054944,0.0,0.0,0.0
2018,76.7,4,19.0,7.0,12.0,0,0.0,4.0,4.0,5.0,4.0,4.25,2.0,2.0,3.0,2.0,14,4.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,128,0.5267489711934157,11,22.09090909090909,36,8.21,323.9590163934426,0.30327868852459017,0.2459016393442623,0.22950819672131148,0.04918032786885246,0.13934426229508196,0.11475409836065574,0.07377049180327869,0.01639344262295082,0.040983606557377046,0.00819672131147541,0.0,0.0
2017,76.7,4,19.0,6.0,13.0,0,0.0,3.0,4.0,4.0,3.0,3.5,3.0,3.0,3.0,3.0,13,3.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,107,0.4331983805668016,18,13.722222222222221,36,5.66,527.7113402061856,0.24742268041237114,0.25773195876288657,0.31958762886597936,0.05154639175257732,0.12371134020618557,0.07216494845360824,0.05154639175257732,0.030927835051546393,0.041237113402061855,0.010309278350515464,0.0,0.0
2019,76.7,4,19.0,5.0,14.0,1,5.0,5.0,4.0,4.0,5.0,4.5,2.0,2.0,2.0,3.0,3,5.0,True,True,True,True,True,True,1,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,92,0.5897435897435898,5,31.2,28,12.55,351.8488372093023,0.36046511627906974,0.313953488372093,0.2441860465116279,0.05813953488372093,0.06976744186046512,0.10465116279069768,0.023255813953488372,0.023255813953488372,0.03488372093023256,0.023255813953488372,0.0,0.0
2016,76.7,4,19.0,4.0,15.0,0,0.0,4.0,3.0,5.0,4.0,4.0,2.4,2.8,2.8,2.6,13,3.2,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,88,0.44,9,22.22222222222222,18,8.74,652.829268292683,0.18292682926829268,0.2682926829268293,0.23170731707317074,0.04878048780487805,0.13414634146341464,0.12195121951219512,0.08536585365853659,0.024390243902439025,0.036585365853658534,0.0,0.0,0.0
2019,76.7,4,19.0,4.0,15.0,0,0.0,4.0,4.0,5.0,4.0,4.25,1.0,2.0,2.0,1.0,3,4.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,171,0.4351145038167939,20,19.65,77,7.83,588.8940397350993,0.2781456953642384,0.3576158940397351,0.2119205298013245,0.08609271523178808,0.07947019867549669,0.09271523178807947,0.052980132450331126,0.026490066225165563,0.026490066225165563,0.0,0.0,0.0
2018,76.7,4,19.0,3.0,16.0,0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,14,4.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,119,0.4131944444444444,11,26.181818181818183,33,9.98,433.6607142857143,0.29464285714285715,0.22321428571428573,0.26785714285714285,0.08928571428571429,0.11607142857142858,0.11607142857142858,0.044642857142857144,0.017857142857142856,0.03571428571428571,0.0,0.0,0.0
2019,76.7,4,19.0,3.0,16.0,1,9.0,5.0,5.0,5.0,4.0,4.75,1.0,2.0,2.0,1.0,3,5.0,True,True,True,True,True,True,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,69,0.7752808988764045,5,17.8,11,8.8,386.9047619047619,0.2698412698412698,0.2857142857142857,0.20634920634920634,0.07936507936507936,0.06349206349206349,0.1111111111111111,0.07936507936507936,0.031746031746031744,0.047619047619047616,0.0,0.0,0.0
2017,76.7,4,20.0,7.0,12.0,1,9.0,4.0,5.0,5.0,5.0,4.75,3.0,4.0,4.0,4.0,14,4.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,94,0.44339622641509435,8,26.5,25,10.43,349.8314606741573,0.3146067415730337,0.25842696629213485,0.25842696629213485,0.07865168539325842,0.10112359550561797,0.10112359550561797,0.056179775280898875,0.033707865168539325,0.056179775280898875,0.0,0.0,0.0
2018,76.7,4,20.0,4.0,14.0,1,9.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,14,4.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,131,0.4486301369863014,9,32.44444444444444,31,13.01,374.88695652173914,0.25217391304347825,0.20869565217391303,0.28695652173913044,0.02608695652173913,0.13043478260869565,0.1565217391304348,0.06086956521739131,0.017391304347826087,0.05217391304347826,0.017391304347826087,0.0,0.0
2020,76.7,4,20.0,6.0,14.0,0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,14,0.0,True,True,True,True,True,True,1,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,1,71,0.5546875,4,32.0,11,13.09,374.95652173913044,0.2463768115942029,0.2463768115942029,0.2318840579710145,0.07246376811594203,0.10144927536231885,0.11594202898550725,0.07246376811594203,0.028985507246376812,0.057971014492753624,0.0,0.0,0.0
2018,76.7,4,20.0,4.0,16.0,0,0.0,4.0,5.0,5.0,4.0,4.5,2.0,2.2,2.6,2.0,14,3.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,88,0.4656084656084656,9,21.0,20,7.52,339.8101265822785,0.27848101265822783,0.20253164556962025,0.3037974683544304,0.05063291139240506,0.12658227848101267,0.06329113924050633,0.06329113924050633,0.012658227848101266,0.06329113924050633,0.012658227848101266,0.0,0.0
2017,76.7,4,21.0,10.0,11.0,1,10.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,3.0,14,5.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,80,0.5128205128205128,8,19.5,16,9.0,598.7922077922078,0.23376623376623376,0.2597402597402597,0.22077922077922077,0.11688311688311688,0.06493506493506493,0.1038961038961039,0.07792207792207792,0.03896103896103896,0.03896103896103896,0.0,0.0,0.0
2018,76.7,4,21.0,6.0,13.0,1,1.0,5.0,5.0,6.0,4.0,5.0,3.0,5.0,5.0,4.0,14,5.0,True,True,True,True,True,True,1,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,1,54,0.6136363636363636,3,29.333333333333332,8,12.68,425.6470588235294,0.29411764705882354,0.2549019607843137,0.19607843137254902,0.11764705882352941,0.0784313725490196,0.0784313725490196,0.0196078431372549,0.0196078431372549,0.0784313725490196,0.0392156862745098,0.0,0.0
2019,76.7,4,21.0,7.0,14.0,1,9.0,6.0,6.0,6.0,6.0,6.0,3.4,3.4,3.8,3.4,3,0.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,68,0.723404255319149,4,23.5,7,10.1,309.1875,0.328125,0.25,0.203125,0.0625,0.109375,0.0625,0.078125,0.046875,0.0625,0.015625,0.0,0.0
2020,76.7,4,21.0,6.0,15.0,0,0.0,5.0,4.0,5.0,5.0,4.75,2.0,1.0,2.0,1.0,14,3.4,True,True,True,True,True,True,1,False,2,1,0,0,0,0,0,0,0,1,0,0,0,2,1.0,0,1,140,0.48109965635738833,18,16.166666666666668,31,8.41,461.4496124031008,0.2868217054263566,0.31007751937984496,0.2558139534883721,0.10077519379844961,0.09302325581395349,0.07751937984496124,0.046511627906976744,0.023255813953488372,0.03875968992248062,0.007751937984496124,0.0,0.0
2020,76.7,4,21.0,6.0,15.0,0,0.0,4.0,4.0,4.0,4.0,4.0,2.6,2.8,2.8,2.6,14,2.8,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,87,0.3815789473684211,12,19.0,23,7.43,423.8192771084337,0.25301204819277107,0.21686746987951808,0.24096385542168675,0.04819277108433735,0.1927710843373494,0.0963855421686747,0.08433734939759036,0.024096385542168676,0.04819277108433735,0.012048192771084338,0.0,0.0
2020,76.7,4,21.0,6.0,16.0,0,0.0,5.0,4.0,5.0,4.0,4.5,2.6,2.4,2.8,2.4,14,4.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,138,0.4742268041237113,9,32.333333333333336,26,13.44,467.2814814814815,0.3111111111111111,0.3111111111111111,0.25925925925925924,0.08888888888888889,0.06666666666666667,0.1037037037037037,0.05185185185185185,0.014814814814814815,0.044444444444444446,0.007407407407407408,0.0,0.0
2018,76.7,4,21.0,4.0,17.0,0,0.0,5.0,5.0,5.0,5.0,5.0,1.6,1.8,2.0,1.8,14,4.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,120,0.41237113402061853,8,36.375,40,13.86,523.1785714285714,0.2857142857142857,0.25,0.23214285714285715,0.044642857142857144,0.14285714285714285,0.13392857142857142,0.05357142857142857,0.026785714285714284,0.03571428571428571,0.008928571428571428,0.0,0.0
2020,76.7,4,22.0,9.0,12.0,0,0.0,4.0,5.0,5.0,5.0,4.75,2.0,3.0,3.0,2.0,14,4.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,97,0.388,10,25.0,24,9.75,357.438202247191,0.25842696629213485,0.20224719101123595,0.30337078651685395,0.056179775280898875,0.0898876404494382,0.12359550561797752,0.07865168539325842,0.02247191011235955,0.0449438202247191,0.0,0.0,0.0
2019,76.7,4,22.0,8.0,14.0,1,9.0,4.0,5.0,5.0,4.0,4.5,1.2,1.6,1.6,1.4,3,1.8,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,75,0.6521739130434783,7,16.428571428571427,13,6.62,434.1857142857143,0.3142857142857143,0.24285714285714285,0.2571428571428571,0.1,0.02857142857142857,0.1,0.08571428571428572,0.04285714285714286,0.05714285714285714,0.0,0.0,0.0
2019,76.7,4,22.0,7.0,15.0,0,0.0,4.0,5.0,5.0,5.0,4.75,2.8,3.0,2.2,1.8,3,0.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100,0.5813953488372093,5,34.4,15,15.3,561.5978260869565,0.31521739130434784,0.31521739130434784,0.21739130434782608,0.10869565217391304,0.06521739130434782,0.09782608695652174,0.05434782608695652,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0
2020,76.7,4,23.0,8.0,15.0,0,0.0,5.0,5.0,5.0,5.0,5.0,2.2,2.2,2.4,2.0,14,4.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,94,0.44339622641509435,15,14.133333333333333,22,6.13,560.9418604651163,0.20930232558139536,0.27906976744186046,0.23255813953488372,0.046511627906976744,0.10465116279069768,0.11627906976744186,0.06976744186046512,0.023255813953488372,0.06976744186046512,0.0,0.0,0.0
2018,76.7,4,23.0,8.0,15.0,1,10.0,5.0,5.0,5.0,4.0,4.75,2.0,2.0,2.2,1.6,14,2.4,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,110,0.49327354260089684,11,20.272727272727273,18,7.64,338.80582524271847,0.2621359223300971,0.30097087378640774,0.21359223300970873,0.038834951456310676,0.08737864077669903,0.1262135922330097,0.07766990291262135,0.038834951456310676,0.04854368932038835,0.009708737864077669,0.0,0.0
2018,76.7,4,23.0,8.0,15.0,1,9.0,4.0,4.0,4.0,4.0,4.0,1.6,2.0,2.0,1.6,14,3.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,131,0.3981762917933131,11,29.90909090909091,28,11.76,397.83870967741933,0.24193548387096775,0.23387096774193547,0.28225806451612906,0.06451612903225806,0.08870967741935484,0.12903225806451613,0.06451612903225806,0.024193548387096774,0.04838709677419355,0.008064516129032258,0.0,0.0
2020,76.7,4,23.0,6.0,17.0,1,4.0,5.0,6.0,6.0,5.0,5.5,4.0,4.0,4.0,4.0,14,5.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,97,0.5705882352941176,4,42.5,18,16.89,484.031914893617,0.2553191489361702,0.20212765957446807,0.3404255319148936,0.0425531914893617,0.0425531914893617,0.11702127659574468,0.06382978723404255,0.02127659574468085,0.05319148936170213,0.0,0.0,0.0
2017,76.7,4,24.0,10.0,14.0,1,9.0,4.0,4.0,5.0,4.0,4.25,2.0,3.0,3.0,2.0,14,3.0,True,True,True,True,True,True,1,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,1,111,0.40808823529411764,7,38.857142857142854,32,14.29,342.6930693069307,0.297029702970297,0.26732673267326734,0.24752475247524752,0.0297029702970297,0.1188118811881188,0.10891089108910891,0.0594059405940594,0.039603960396039604,0.0297029702970297,0.009900990099009901,0.0,0.0
2017,76.7,4,25.0,6.0,19.0,0,0.0,5.0,4.0,6.0,5.0,5.0,3.4,3.2,3.0,3.0,14,4.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,118,0.4627450980392157,13,19.615384615384617,34,8.43,402.8181818181818,0.2818181818181818,0.24545454545454545,0.2545454545454545,0.05454545454545454,0.10909090909090909,0.09090909090909091,0.07272727272727272,0.01818181818181818,0.06363636363636363,0.0,0.0,0.0
2020,76.7,4,40.0,6.0,14.0,1,8.0,3.0,3.0,4.0,3.0,3.25,3.0,3.0,3.0,3.0,14,0.0,True,True,True,True,True,True,1,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,1,92,0.4200913242009132,9,24.333333333333332,18,8.92,342.5348837209302,0.18604651162790697,0.27906976744186046,0.26744186046511625,0.05813953488372093,0.08139534883720931,0.08139534883720931,0.06976744186046512,0.023255813953488372,0.08139534883720931,0.0,0.0,0.0
2020,76.7,4,40.0,11.0,17.0,0,0.0,3.0,4.0,4.0,3.0,3.5,3.0,4.0,4.0,2.0,14,0.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,150,0.44510385756676557,14,24.071428571428573,44,9.76,389.2857142857143,0.2857142857142857,0.35,0.24285714285714285,0.03571428571428571,0.07857142857142857,0.1,0.05,0.02142857142857143,0.03571428571428571,0.0,0.0,0.0
